1	-12	710450	5.617920148293199	0.3335280418395996	3.9222046718541463	0.351956844329834	3.211650398492788	0.3705148696899414	2.950294311351477	0.3892533779144287	2.8686306314259373	0.4079399108886719	2.772981022212462	0.4266664981842041	2.765412961543274	0.44548511505126953	2.8196889234948164	0.4643266201019287	2.861470614546248	0.4831116199493408	2.8731904871008673	0.5018794536590576	2.879343485092623	0.5206887722015381	2.903854095804164	0.5551142692565918	2.950939786341334	0.5833277702331543	3.0080348277649764	0.6027677059173584	3.0578356817550087	0.6222147941589355	3.0883963291776646	0.6418876647949219	3.096761302083052	0.6614320278167725	3.087394605619526	0.6810026168823242	3.068563170230957	0.7004680633544922	3.0490071384110684	0.7199299335479736	3.035805558209412	0.813530683517456	3.0334240532347603	0.8698046207427979	3.04360787732031	0.9170880317687988	3.0657799964915253	0.9647481441497803	3.097685076917337	0.9971644878387451	3.136095213599023	1.1003234386444092	3.177453307697048	1.1739771366119385	3.218382432622623	1.2379028797149658	3.2560339884332077	1.2989826202392578	3.2882799587365685	1.3522076606750488	3.3137739603098426	1.3734002113342285	3.3319142036573752	1.393975019454956	3.3427423313871802	1.4148600101470947	3.3468083379770737	1.4361028671264648	3.345025609525013	1.4573240280151367	3.3385331673223946	1.4783170223236084	3.328575611160312	1.498633861541748	3.3164057744844984	1.5189363956451416	3.3032110599463524	1.5401203632354736	3.2900618214774395	1.582223653793335	3.277878775483462	1.6073322296142578	3.267415935347957	1.6278576850891113	3.2592556430322395	1.648526668548584	3.2538126485364662	1.669015645980835	3.251344671687898	1.6894631385803223	3.2519673579010964	1.7099308967590332	3.2556719577642603	1.7302360534667969	3.2623444069100094	1.770716667175293	3.271784765744052	1.8156723976135254	3.283726213107942	1.8391163349151611	3.29785298726359	1.8611083030700684	3.3138168403738057	1.8917713165283203	3.331251722834786	1.9357578754425049	3.349786542193555	1.9606029987335205	3.3690559475671584	1.9851100444793701	3.388709174357025	2.0104613304138184	3.408417046523848	2.0607573986053467	3.427877276777907	2.088832378387451	3.4468182315936757	2.1132562160491943	3.465001341200731	2.137791156768799	3.4822223378203905	2.1626648902893066	3.4983115012568784	2.186429977416992	3.513133081867566	2.211477518081665	3.526584058754679	2.236069679260254	3.53859237708171	2.2676022052764893	3.54911479366434	2.307271718978882	3.5581344450588843	2.3339784145355225	3.5656582376990626	2.35933256149292	3.5717141455003434	2.428476095199585	3.5763484869551245	2.5306925773620605	3.5796232412187643	2.6086976528167725	3.581613451134507	2.634448528289795	3.5824047506339354	2.662081480026245	3.5820910445229535	2.689434289932251	3.5807723603415034	2.7178759574890137	3.5785528847647554	2.772007942199707	3.5755391908680982	2.7997117042541504	3.5718386574609173	2.8263204097747803	3.567558077539861	2.852766990661621	3.562802449641716	2.879509210586548	3.5576739433998217	2.9056546688079834	3.5522710288306873	2.9459376335144043	3.5466877577017537	2.991776704788208	3.541013184661457	3.0251142978668213	3.5353309155574557	3.082125186920166	3.5297187704437434	3.1753644943237305	3.524248549106155	3.256756544113159	3.5189858874515347	3.2841408252716064	3.513990193751404	3.3131539821624756	3.5093146544583806	3.3399147987365723	3.5050063000843563	3.3675854206085205	3.501106122412937	3.394352674484253	3.4976492350920365	3.420840263366699	3.4946650703992144	3.4475173950195312	3.492177605681166	3.51192307472229	3.4902056136329955	3.539738655090332	3.488762931199202	3.568051815032959	3.487858742446031	3.5976760387420654	3.487497871275072	3.6472008228302	3.487681080323316	3.6973867416381836	3.4884053728282396	3.7538678646087646	3.489664294631539	3.781456470489502	3.4914482338553174	3.8080170154571533	3.493744716113185	3.835172414779663	3.4965386934189056	3.8617522716522217	3.4998128252296428	3.888624429702759	3.5035477503117076	3.9151394367218018	3.5077223483459834	3.952090263366699	3.512313990399447	4.022170066833496	3.517298777579714	4.0524139404296875	3.5226517673623836	4.0826897621154785	3.5283471872371055	4.1128106117248535	3.5343586354584775	4.139732599258423	3.5406592688129557	4.166458368301392	3.547221977423545	4.193095922470093	3.5540195467109625	4.220017194747925	3.561024806713922	4.273608207702637	3.5682107690429747	4.300651788711548	3.5755507518027874	4.327301979064941	3.583018492867645	4.353982448577881	3.5905882519352437	4.380767345428467	3.5982349018153124	4.407752513885498	3.605934009433134	4.4344322681427	3.6136619070445404	4.505513668060303	3.621395754169164	4.536924123764038	3.629113590753501	4.56460165977478	3.6367943820753985	4.592290639877319	3.6444180558976322	4.6197404861450195	3.6519655323708626	4.646432399749756	3.659418747176191	4.6738502979278564	3.666760668385087	4.701595067977905	3.6739753075002985	4.760403156280518	3.681047725125781	4.787320375442505	3.6879640316970557	4.815123081207275	3.6947113836860876	4.8430516719818115	3.7012779756769945	4.8697309494018555	3.707653028690838	4.896400690078735	3.71382677511969	5.063565969467163	3.719790440612116	5.126071929931641	3.7255362232344464	5.184400796890259	3.731057270214678	5.268739461898804	3.7363476525587096	5.3542773723602295	3.7414023378119032	5.402442216873169	3.7462171612227126	5.454932928085327	3.7507887955493278	5.4975905418396	3.7551147197350656	5.542936325073242	3.7591931866634627	5.571244955062866	3.7630231901898292	5.59968113899231	3.7666044316323237	5.627902984619141	3.769937285892423	5.656236171722412	3.7730227673620265	5.684545993804932	3.775862495762261	5.714011192321777	3.77845866204742	5.757059574127197	3.7808139944963095	5.785390853881836	3.782931725102608	5.813823699951172	3.7848155563656647	5.842495441436768	3.786469628573429	5.8712382316589355	3.7878984876599464	5.900097131729126	3.789107053711076	5.929575681686401	3.7901005901837017	5.971540212631226	3.7908846738958046	5.999801397323608	3.7914651658372733	6.028198957443237	3.791848182844276	6.056548357009888	3.7920400701733517	6.084935665130615	3.792047375005153	6.113385200500488	3.7918768209019102	6.154115438461304	3.791535283237237	6.1877007484436035	3.791029765611812	6.252687931060791	3.7903673772637667	6.344809532165527	3.7895553114782152	6.41523289680481	3.788600824996401	6.44528341293335	3.7875112184212107	6.4906980991363525	3.7862938176124463	6.568750619888306	3.7849559560622366	6.671574592590332	3.7835049582381446	6.701183557510376	3.781948123879114	6.730567216873169	3.7802927132271464	6.7966015338897705	3.7785459331756783	6.884417533874512	3.776714924313901	6.9668965339660645	3.774806748844786	7.011312007904053	3.7728283793533284	7.041586399078369	3.7707866884004306	7.134009599685669	3.768688438916995	7.187588214874268	3.7665402753720736	7.24326491355896	3.764348715688407	7.27457857131958	3.76212014387827	7.304779052734375	3.759860803372314	7.354825258255005	3.757576791013961	7.394804000854492	3.7552740516918934	7.46417498588562	3.7529583735833016	7.541011333465576	3.750635383980714	7.6329967975616455	3.748310545675523	7.7209837436676025	3.745989153871699	7.798791885375977	3.743676333603538	7.9359283447265625	3.741377037631848	8.0569486618042	3.739096044793435	8.183351755142212	3.736837958779372	8.279349565505981	3.734607207318114	8.386917114257812	3.732408041740176	8.449683904647827	3.730244536901752	8.481326341629028	3.7281205914453324	8.553322792053223	3.726039928376094	8.637666940689087	3.7240060959335213	8.728676795959473	3.722022468738454	8.78485655784607	3.7200922491964765	8.81691861152649	3.7182184691392646	8.94279932975769	3.716403991686242	9.06525993347168	3.7146515133096116	9.158310413360596	3.712963566086493	9.218108415603638	3.7113425201226597	9.272202968597412	3.709790586132961	9.352188110351562	3.7083098181642797	9.393172979354858	3.7069021164474414	9.46782898902893	3.7055692303651986	9.509423732757568	3.7043127615239997	9.540945291519165	3.703134166917864	9.572538614273071	3.7020347621732843	9.628367900848389	3.7010157248646474	9.661815404891968	3.7000780978902004	9.69341492652893	3.699222792899154	9.72493028640747	3.6984505937610073	9.7559654712677	3.697762160068696	9.786662101745605	3.6971580306676337	9.81652021408081	3.696638627203191	9.867203950881958	3.696204257679603	9.898991346359253	3.695855120023717	9.930757522583008	3.6955913056474134	9.974695205688477	3.6954128030029265	10.005738019943237	3.6953195011256703	10.037629127502441	3.6953111931595433	10.072141647338867	3.6953875798600255	10.121928215026855	3.695548273070727	10.182898998260498	3.695792799169355	10.252824783325195	3.6961206024793865	10.332213401794434	3.696531048643998	10.39151382446289	3.697023427959118	10.423605918884277	3.6975969586627015	10.461673259735107	3.6982507901775943	10.49483609199524	3.6989840063055937	10.526490211486816	3.6997956283705373	10.57544493675232	3.7006846183084674	10.607284545898438	3.7016498817031382	10.660469770431519	3.70269027076531	10.724960088729858	3.7038045872544725	10.850265741348267	3.704991585341815	10.914828300476074	3.706249974413426	10.957565784454346	3.7075784218128573	10.990722417831421	3.708975555522347	11.022420167922974	3.710439966782122	11.058113098144531	3.7119702126473517	11.105764389038086	3.7135648184824284	11.169227838516235	3.7152222803923793	11.26865530014038	3.7169410675913235	11.371277809143066	3.7187196247079854	11.4364595413208	3.7205563740283716	11.468880414962769	3.722449717675815	11.514714241027832	3.724398039728668	11.55171275138855	3.7263997082759968	11.584109544754028	3.7284530774117193	11.616137981414795	3.7305564891676726	11.646125555038452	3.732708275386175	11.676079511642456	3.7349067595327	11.706060647964478	3.7371502584493177	11.757020950317383	3.739437084049629	11.787921667098999	3.741765544955936	11.817915439605713	3.744133948079452	11.847935199737549	3.7465406001443795	11.87796926498413	3.7489838091567056	11.907930374145508	3.7514618858186175	11.937936305999756	3.753973144889437	11.99821424484253	3.7565159064940152	12.028966903686523	3.7590884973795293	12.05930209159851	3.7616892521216623	12.102228879928589	3.7643165142811226	12.132123708724976	3.76696863751152	12.16205382347107	3.7696439866195686	12.191970825195312	3.7723409385786404	12.24050235748291	3.7750578834966637	12.27190899848938	3.777793225539384	12.301833629608154	3.7805453838099856	12.331724405288696	3.783312793186097	12.361892461776733	3.786093905115168	12.391818284988403	3.788887188369231	12.42178463935852	3.7916911297600393	12.481356859207153	3.794504234815561	12.512746810913086	3.797325028418824	12.542719602584839	3.800152055410069	12.584098815917969	3.8029838811531835	12.614079236984253	3.8058190920673582	12.644006490707397	3.808656296124912	12.674380779266357	3.811494123316212	12.72359848022461	3.8143312260826026	12.754924535751343	3.817166279718249	12.78490924835205	3.8199979827417763	12.814814567565918	3.822825057238595	12.844675064086914	3.825646249174759	12.873157262802124	3.8284603286832017	12.901845693588257	3.831266090323207	12.966223239898682	3.8340623533138967	13.006048917770386	3.8368479617425666	13.035974502563477	3.8396217847486405	13.077718257904053	3.8423827166840305	13.10789179801941	3.8451296772506405	13.13788104057312	3.8478616116157784	13.17151689529419	3.8505774905061854	13.22281265258789	3.853276310281408	13.252744197845459	3.8559570929871985	13.28267526626587	3.858618886389647	13.312610626220703	3.8612607639906815	13.342776775360107	3.8638818250256217	13.376455068588257	3.8664811944434114	13.42397427558899	3.8690580228701448	13.453981161117554	3.871611486556525	13.483963251113892	3.8741407873098233	13.513903379440308	3.8766451524109424	13.552980422973633	3.879123834517146	13.60446834564209	3.8815761115510146	13.64025592803955	3.884001286576171	13.67023229598999	3.8863986876603054	13.700218439102173	3.8887676677260266	13.730199813842773	3.891107604390033	13.760185480117798	3.893417899791112	13.790293216705322	3.8956979804074434	13.847513914108276	3.897947296863676	13.878870010375977	3.900165323728246	13.908963441848755	3.902351559301375	13.939037322998047	3.904505525394195	13.969098806381226	3.9066267670994224	13.999187707901001	3.9087148525539965	14.046217203140259	3.910769372694093	14.102219820022583	3.912789941002905	14.132502555847168	3.914776193251582	14.178143501281738	3.916727787233693	14.210222959518433	3.9186444024935967	14.240544319152832	3.920525740049062	14.270760536193848	3.9223715221084983	14.300964593887329	3.92418149178312	14.346988916397095	3.9259554127944023	14.378446817398071	3.9276930691771152	14.408895015716553	3.9293942649782854	14.439371109008789	3.931058823952364	14.469882726669312	3.9326865892529126	14.499895095825195	3.934277423121093	14.52987265586853	3.93583120657124	14.6021089553833	3.9373478390737944	14.63286566734314	3.9388272382358656	14.663342237472534	3.9402693394796686	14.693305730819702	3.9416740957191125	14.723583459854126	3.9430414770347597	14.753621101379395	3.944371470347408	14.783668994903564	3.9456640790905246	14.84512972831726	3.946919322881755	14.876006841659546	3.9481372371937233	14.906182765960693	3.9493178730243383	14.936232328414917	3.9504612965668056	14.966299533843994	3.9515675888795547	14.99630069732666	3.9526368455562544	15.038569688796997	3.9536691763961285	15.089791536331177	3.9546647050747255	15.12071943283081	3.9556235688153425	15.151115417480469	3.956545918061249	15.181159973144531	3.957431916148892	15.211251020431519	3.958281738982231	15.241281270980835	3.959095574708358	15.2712984085083	3.9598736233945417	15.334247827529907	3.96061609670686	15.36500859260559	3.9613232175905266	15.395026445388794	3.9619952199520636	15.42512559890747	3.9626323483434467	15.455196380615234	3.9632348576483314	15.484540462493896	3.963803012770491	15.51303243637085	3.964337088324567	15.582800388336182	3.9648373683292495	15.613922595977783	3.96530414590298	15.643922328948975	3.9657377229622868	15.67431116104126	3.9661384099228325	15.704392671585083	3.966506525403275	15.734641075134277	3.9668423959320256	15.764899015426636	3.967146355656975	15.826503992080688	3.967418746058282	15.857374429702759	3.9676599156642762	15.887430667877197	3.967870219770566	15.917477369308472	3.9680500201624023	15.947664260864258	3.968199684840359	15.977677583694458	3.9683195877494013	16.01605224609375	3.968410108511377	16.071569204330444	3.9684716321610063	16.102521896362305	3.9685045488853796	16.132548093795776	3.9685092537670568	16.169483184814453	3.968486146530758	16.199610233306885	3.96843563129372	16.229618787765503	3.9683581163197323	16.25970697402954	3.9682540137768942	16.31708812713623	3.968123739499112	16.347825527191162	3.967967712751369	16.377872943878174	3.967786355998784	16.407923698425293	3.9675800946794824	16.437994718551636	3.9673493569812934	16.468013048171997	3.9670945736222896	16.502180099487305	3.966816177635176	16.571819305419922	3.966514604155541	16.60852885246277	3.966190290213974	16.638619899749756	3.965843674532054	16.66866374015808	3.965475197322213	16.698663234710693	3.965085300091465	16.72869110107422	3.9646744254490103	16.776236295700073	3.9642430169176976	16.81589150428772	3.96379151874935	16.846962213516235	3.963320375743931	16.877095699310303	3.9628300330725517	16.90713357925415	3.962320936104305	16.937183380126953	3.9617935302369007	16.96721315383911	3.9612482607311033	17.038442134857178	3.9606855725489405	17.069469690322876	3.960105910195665	17.09950351715088	3.959509717565461	17.129480600357056	3.9588974377908506	17.159533500671387	3.9582695130957983	17.189520120620728	3.9576263846524764	17.2195303440094	3.9569684924416633	17.275344610214233	3.9562962751167565	17.30824089050293	3.9556101698713615	17.338310718536377	3.954910612310431	17.36853265762329	3.954198036324926	17.398545265197754	3.9534728739699587	17.42854905128479	3.9527355553463925	17.458548545837402	3.9519865084858568	17.521100997924805	3.951226159239151	17.55179762840271	3.950454931167993	17.581847190856934	3.9496732454400822	17.611831426620483	3.948881520727433	17.64224648475647	3.9480801731079462	17.67245054244995	3.9472696159701846	17.70259714126587	3.946450259921294	17.767268180847168	3.945622512698055	17.797995567321777	3.944786779081006	17.828048706054688	3.943943460811608	17.858112573623657	3.9430929565124018	17.88820767402649	3.9422356616101233	17.91826558113098	3.941371968261732	17.948341846466064	3.9405022652833064	18.008153676986694	3.93962693808177	18.048324584960938	3.938746368589403	18.078404188156128	3.9378609352010967	18.108479499816895	3.936971012714303	18.138515949249268	3.936076972271647	18.168524503707886	3.9351791813061427	18.198496341705322	3.9342780034889846	18.25476908683777	3.933373798679866	18.286168575286865	3.932466922879769	18.316190242767334	3.931557728186204	18.346211194992065	3.9306465627508365	18.376250743865967	3.929733770739468	18.406001806259155	3.928819692294323	18.434495210647583	3.9279046634986012	18.482513189315796	3.9269890163432493	18.533279180526733	3.926073078695912	18.563292503356934	3.9251571742720177	18.593517303466797	3.9242416226079544	18.62572145462036	3.923326739036299	18.655985593795776	3.9224128346630502	18.690101385116577	3.9215002163468284	18.732879161834717	3.9205891866799987	18.76363253593445	3.919680043971676	18.793933868408203	3.918773082232571	18.824315071105957	3.917868591161632	18.854477167129517	3.916966856134455	18.88454294204712	3.916068158193401	18.928131341934204	3.9151727740394	18.95992088317871	3.914280976025389	18.996318340301514	3.913393032151358	19.02701473236084	3.9125092060609434	19.057366132736206	3.9116297570395586	19.089028358459473	3.910754940013999	19.119193077087402	3.9098850055534964	19.164434671401978	3.9090201998721854	19.195717334747314	3.9081607648329397	19.22585940361023	3.907306937952544	19.256922245025635	3.9064589524081663	19.287840604782104	3.905617037045102	19.318148851394653	3.904781416385732	19.3484365940094	3.9039523106396925	19.395329475402832	3.903129935715194	19.42962336540222	3.902314503231473	19.464991331100464	3.901506220532334	19.499094009399414	3.9007052907007544	19.530343770980835	3.89991191257452	19.561869859695435	3.8991262807628475	19.593498945236206	3.898348585663988	19.64021897315979	3.897579013483749	19.67073130607605	3.896817746254933	19.70207381248474	3.896064961857639	19.733367919921875	3.895320834040418	19.763843536376953	3.8945855324422367	19.793854475021362	3.893859222615235	19.823999166488647	3.893142066048235	19.87780499458313	3.892434220190985	19.910008430480957	3.891735838479112	19.940844297409058	3.8910470703597406	19.976945400238037	3.8903680613177745	20.008827686309814
